tau,agent,estimate
100.0,A5,0.38852326215283656
100.0,A5,0.3759286406066928
100.0,A5,0.3793236949629327
100.0,A5,0.3842337993517887
100.0,A5,0.39312642113647095
100.0,A5,0.38905508872263267
100.0,A5,0.38289277896062385
100.0,A5,0.3924809437184829
100.0,A5,0.3887507125401066
100.0,A5,0.3770084078263006
100.0,A5,0.39093622548505175
100.0,A5,0.3734347944083988
100.0,A5,0.3855078894128694
100.0,A5,0.3798395038220422
100.0,A5,0.3880282093313706
100.0,A5,0.37812189503980526
100.0,A5,0.3850581516768393
100.0,A5,0.3854688860344376
100.0,A5,0.38503355901584113
100.0,A5,0.38250488187404336
100.0,A5,0.3866877466329083
100.0,A5,0.37958006439945596
100.0,A5,0.3835749385006696
100.0,A5,0.3802904307624065
100.0,A5,0.3827450574652726
100.0,A5,0.38097866050163787
100.0,A6,0.3326809097568285
100.0,A6,0.324838091135349
100.0,A6,0.3328593222598793
100.0,A6,0.32933053510504995
100.0,A6,0.3277753553325007
100.0,A6,0.333636225959258
100.0,A6,0.33443260070123715
100.0,A6,0.3350756497833686
100.0,A6,0.329308093501327
100.0,A6,0.3334669246778273
100.0,A6,0.3370683733768138
100.0,A6,0.33459834884161266
100.0,A6,0.33084404659455147
100.0,A6,0.330895212077504
100.0,A6,0.33066186195237157
100.0,A6,0.3373972195740587
100.0,A6,0.3333571685768844
100.0,A6,0.3296175731811549
100.0,A6,0.33106000440397965
100.0,A6,0.3338662187607225
100.0,A6,0.3307495135635097
100.0,A6,0.3313823019638423
100.0,A6,0.32709435841764545
100.0,A6,0.3342934554962051
100.0,A6,0.3349541596217948
100.0,A6,0.33551355727008636
100.0,A6,0.34088902586312747
100.0,A6,0.3382399466672512
100.0,A6,0.3289002397900609
100.0,A6,0.32496987022217694
100.0,A6,0.32473903621500233
100.0,A6,0.3336178009472423
100.0,A6,0.33218838807158874
100.0,A6,0.33320356674060053
100.0,A6,0.3297629803797502
100.0,A6,0.3352885915632267
100.0,A6,0.336973939479786
100.0,A6,0.33028187369665524
100.0,A6,0.3307877869129983
100.0,A6,0.32869087266074626
